ChamadoID,Data_Abertura,Data_Fechamento,UsuarioID,TecnicoID,CategoriaID,Prioridade,Status,Descricao,Tempo_Resolucao_Horas,Dentro_SLA,Reaberto
102199,2026-05-23 18:42:00,2026-05-24 02:15:01.915724599,58,6,4,Baixa,Fechado,Sem internet,7.55,Não,Não
103551,2026-05-24 07:29:00,2026-05-24 21:41:05.497822105,117,7,2,Média,Fechado,Instalação de software,14.2,Não,Não
105633,2026-05-24 08:47:00,2026-05-24 18:19:15.355277534,155,2,1,Baixa,Fechado,Monitor sem imagem,9.54,Sim,Não
105106,2026-05-24 10:17:00,2026-05-24 17:15:42.124240315,99,1,1,Baixa,Fechado,Monitor sem imagem,6.98,Sim,Não
107837,2026-05-24 11:33:00,2026-05-24 15:42:45.899509831,128,8,4,Baixa,Fechado,Rede lenta,4.16,Sim,Não
106055,2026-05-24 11:33:00,2026-05-24 11:51:14.270749635,161,7,7,Média,Fechado,Incidente de segurança,0.3,Sim,Não
102616,2026-05-24 11:34:00,2026-05-24 13:33:41.422583101,80,8,6,Média,Fechado,Outlook com erro,1.99,Sim,Não
101677,2026-05-24 11:35:00,2026-05-24 16:48:00.492150806,194,5,4,Baixa,Fechado,Wi-Fi instável,5.22,Sim,Não
103201,2026-05-24 12:56:00,2026-05-24 14:39:40.607026712,64,5,5,Média,Fechado,Fila de impressão travada,1.73,Sim,Não
104236,2026-05-24 13:17:00,,245,2,7,Média,Aberto,Incidente de segurança,1.52,Sim,Não
106187,2026-05-24 13:28:00,2026-05-24 21:27:05.611701753,227,8,2,Alta,Fechado,Instalação de software,7.98,Sim,Não
103440,2026-05-24 14:31:00,2026-05-24 20:15:04.323509923,183,6,3,Baixa,Fechado,Criação de usuário,5.73,Sim,Não
106358,2026-05-24 14:49:00,2026-05-24 17:09:19.747819953,171,1,3,Alta,Fechado,Senha bloqueada,2.34,Sim,Não
103138,2026-05-24 15:43:00,2026-05-24 19:25:01.752012813,190,4,2,Média,Fechado,Aplicativo travando,3.7,Sim,Não
107486,2026-05-24 17:36:00,2026-05-24 22:28:52.097806405,240,6,2,Crítica,Fechado,Erro ao abrir aplicativo,4.88,Sim,Sim
109447,2026-05-24 17:44:00,2026-05-24 21:33:16.860468345,38,7,3,Alta,Fechado,Solicitação de acesso,3.82,Sim,Não
101601,2026-05-24 18:44:00,2026-05-25 05:58:06.353197328,196,1,2,Média,Fechado,Instalação de software,11.24,Sim,Não
109150,2026-05-25 07:28:00,,91,3,4,Média,Em Atendimento,Rede lenta,4.08,Sim,Não
107167,2026-05-25 07:37:00,2026-05-25 09:24:29.596366237,14,8,2,Média,Fechado,Atualização necessária,1.79,Sim,Não
107455,2026-05-25 07:54:00,,244,5,2,Baixa,Pendente,Erro ao abrir aplicativo,3.5,Sim,Não
101790,2026-05-25 08:31:00,2026-05-25 10:49:58.742908754,203,3,7,Alta,Fechado,Incidente de segurança,2.32,Sim,Não
105897,2026-05-25 09:14:00,2026-05-25 12:07:37.462045416,10,6,1,Alta,Fechado,Computador não liga,2.89,Sim,Não
100007,2026-05-25 11:37:00,2026-05-25 17:13:48.393379609,23,5,2,Crítica,Fechado,Aplicativo travando,5.61,Sim,Não
108192,2026-05-25 12:01:00,2026-05-25 14:39:30.746121262,25,3,6,Média,Fechado,Outlook com erro,2.64,Sim,Não
104126,2026-05-25 14:03:00,,69,1,1,Baixa,Aberto,Troca de teclado,8.31,Sim,Não
101813,2026-05-25 14:17:00,2026-05-25 18:32:03.481550589,201,7,2,Baixa,Fechado,Atualização necessária,4.25,Sim,Não
107970,2026-05-25 16:24:00,2026-05-25 22:53:53.310190178,126,6,3,Média,Fechado,Solicitação de acesso,6.5,Sim,Não
104023,2026-05-26 08:31:00,2026-05-26 15:23:11.164615176,235,1,2,Baixa,Fechado,Instalação de software,6.87,Sim,Não
107099,2026-05-26 08:47:00,2026-05-26 11:32:25.544205612,111,6,7,Baixa,Fechado,Alerta de segurança,2.76,Sim,Não
104123,2026-05-26 09:04:00,2026-05-26 14:01:01.838877670,209,7,2,Alta,Fechado,Aplicativo travando,4.95,Sim,Não
106480,2026-05-26 10:49:00,2026-05-26 16:33:47.225810911,199,5,8,Média,Fechado,Problema no cadastro,5.75,Sim,Não
101405,2026-05-26 11:07:00,2026-05-26 12:26:35.954747835,228,4,4,Média,Fechado,Rede lenta,1.33,Sim,Não
108062,2026-05-26 11:16:00,2026-05-26 17:59:22.132559884,73,1,1,Baixa,Fechado,Monitor sem imagem,6.72,Sim,Sim
104615,2026-05-26 11:51:00,2026-05-26 14:22:20.781155344,82,1,2,Média,Fechado,Aplicativo travando,2.52,Sim,Não
100273,2026-05-26 11:57:00,,199,1,1,Alta,Aberto,Notebook lento,4.87,Sim,Não
106122,2026-05-26 12:30:00,2026-05-27 18:58:56.273989260,70,8,5,Baixa,Fechado,Fila de impressão travada,30.48,Não,Não
109574,2026-05-26 12:42:00,,199,1,8,Alta,Aberto,Problema no cadastro,9.13,Sim,Não
108786,2026-05-26 12:55:00,2026-05-27 02:38:00.495846202,47,2,5,Média,Fechado,Fila de impressão travada,13.72,Sim,Não
100370,2026-05-26 13:26:00,2026-05-26 17:42:26.105283688,96,5,3,Média,Fechado,Senha bloqueada,4.27,Sim,Não
102660,2026-05-26 13:28:00,,110,1,1,Alta,Em Atendimento,Notebook lento,4.05,Sim,Não
103806,2026-05-26 13:37:00,2026-05-26 17:40:40.143086906,159,3,5,Crítica,Fechado,Toner não reconhecido,4.06,Sim,Não
103851,2026-05-26 14:54:00,2026-05-26 22:16:04.859832810,44,7,2,Média,Fechado,Erro ao abrir aplicativo,7.37,Sim,Sim
100579,2026-05-26 15:00:00,2026-05-26 15:38:37.892027688,28,1,8,Alta,Fechado,Problema no cadastro,0.64,Sim,Não
106434,2026-05-26 15:47:00,2026-05-26 19:11:24.392265382,177,8,2,Alta,Fechado,Aplicativo travando,3.41,Sim,Não
103150,2026-05-26 15:56:00,2026-05-26 17:49:39.483245270,150,5,4,Média,Fechado,Wi-Fi instável,1.89,Sim,Não
108607,2026-05-27 07:15:00,2026-05-28 03:09:08.428777876,60,8,5,Média,Fechado,Fila de impressão travada,19.9,Sim,Não
105506,2026-05-27 08:58:00,2026-05-27 20:47:29.943000498,248,4,2,Baixa,Fechado,Erro ao abrir aplicativo,11.82,Sim,Não
100043,2026-05-27 09:43:00,2026-05-27 11:07:11.268637333,69,2,4,Alta,Fechado,Rede lenta,1.4,Sim,Não
107378,2026-05-27 10:23:00,2026-05-27 12:55:30.130776031,90,7,4,Média,Fechado,VPN não conecta,2.54,Sim,Não
100089,2026-05-27 10:31:00,2026-05-27 15:27:28.814252546,77,4,2,Baixa,Fechado,Aplicativo travando,4.94,Sim,Não
101337,2026-05-27 11:09:00,2026-05-27 17:09:09.764113788,38,8,8,Média,Fechado,Relatório não carrega,6.0,Sim,Não
100875,2026-05-27 11:47:00,2026-05-27 14:58:11.018110495,189,1,5,Crítica,Fechado,Impressora não imprime,3.19,Sim,Não
103046,2026-05-27 14:03:00,2026-05-27 21:59:52.192746682,235,1,2,Baixa,Fechado,Aplicativo travando,7.95,Sim,Não
103459,2026-05-27 15:16:00,,78,1,7,Média,Aberto,Incidente de segurança,2.72,Sim,Não
107036,2026-05-27 15:49:00,2026-05-27 19:27:47.226515395,170,1,1,Média,Fechado,Monitor sem imagem,3.65,Sim,Não
107405,2026-05-27 16:06:00,,224,2,8,Baixa,Aberto,Problema no cadastro,8.34,Sim,Não
105629,2026-05-27 18:00:00,2026-05-27 19:41:19.125312720,95,4,3,Média,Fechado,Senha bloqueada,1.69,Sim,Não
108639,2026-05-27 18:54:00,2026-05-27 22:31:49.139981428,142,3,3,Baixa,Fechado,Solicitação de acesso,3.63,Sim,Sim
104756,2026-05-28 08:16:00,2026-05-28 11:39:16.094725141,147,5,7,Baixa,Fechado,Antivírus bloqueando arquivo,3.39,Sim,Não
108706,2026-05-28 09:39:00,2026-05-28 12:55:47.174077030,163,3,2,Baixa,Fechado,Atualização necessária,3.28,Sim,Não
100603,2026-05-28 11:09:00,2026-05-28 15:15:23.853597354,83,8,4,Crítica,Fechado,Sem internet,4.11,Sim,Não
105910,2026-05-28 11:11:00,2026-05-28 13:34:48.444137210,185,3,3,Média,Fechado,Senha bloqueada,2.4,Sim,Não
100126,2026-05-28 12:54:00,2026-05-28 15:19:12.368012278,22,5,4,Baixa,Fechado,Sem internet,2.42,Sim,Não
104750,2026-05-28 13:24:00,2026-05-28 21:27:19.916813581,47,1,8,Baixa,Fechado,Sistema indisponível,8.06,Sim,Não
105313,2026-05-28 14:20:00,2026-05-28 23:27:59.023690831,142,1,3,Baixa,Fechado,Permissão de pasta,9.13,Não,Não
107768,2026-05-28 15:10:00,2026-05-28 21:20:16.399758903,215,1,1,Baixa,Fechado,Computador não liga,6.17,Sim,Não
100324,2026-05-28 15:11:00,2026-05-28 16:41:08.939589566,237,7,4,Média,Fechado,VPN não conecta,1.5,Sim,Não
106850,2026-05-28 15:18:00,2026-05-28 19:47:01.229583760,216,1,2,Média,Fechado,Aplicativo travando,4.48,Sim,Não
109430,2026-05-28 15:54:00,2026-05-28 16:23:17.475257443,173,8,2,Baixa,Fechado,Instalação de software,0.49,Sim,Não
101390,2026-05-28 17:30:00,2026-05-28 20:57:08.318222006,56,2,1,Alta,Fechado,Computador não liga,3.45,Sim,Sim
108524,2026-05-28 18:02:00,2026-05-28 20:57:57.152807151,122,6,5,Baixa,Fechado,Impressora não imprime,2.93,Sim,Não
100457,2026-05-28 18:17:00,2026-05-30 01:59:38.565228344,220,6,1,Baixa,Fechado,Notebook lento,31.71,Não,Não
107598,2026-05-29 07:06:00,,129,8,1,Crítica,Aberto,Notebook lento,5.45,Sim,Não
109202,2026-05-29 07:36:00,2026-05-29 16:34:59.924669548,80,3,1,Baixa,Fechado,Computador não liga,8.98,Sim,Não
107488,2026-05-29 07:48:00,2026-05-29 13:27:32.622091923,70,3,2,Baixa,Fechado,Instalação de software,5.66,Sim,Não
106559,2026-05-29 07:49:00,2026-05-29 13:20:39.537138615,15,2,3,Alta,Fechado,Criação de usuário,5.53,Sim,Não
102347,2026-05-29 07:58:00,2026-05-29 17:14:03.803698268,224,1,2,Média,Fechado,Aplicativo travando,9.27,Sim,Não
106298,2026-05-29 08:04:00,,118,7,1,Média,Aberto,Monitor sem imagem,4.92,Sim,Não
106565,2026-05-29 08:57:00,,86,7,2,Alta,Em Atendimento,Erro ao abrir aplicativo,1.2,Sim,Não
100810,2026-05-29 10:05:00,,250,5,2,Alta,Pendente,Aplicativo travando,1.42,Sim,Não
109185,2026-05-29 12:24:00,2026-05-29 17:00:42.423558076,92,6,1,Baixa,Fechado,Notebook lento,4.61,Sim,Sim
105605,2026-05-29 13:10:00,2026-05-29 14:05:05.214485632,3,5,4,Baixa,Fechado,Sem internet,0.92,Sim,Sim
103253,2026-05-29 15:15:00,2026-05-29 17:54:05.214400617,215,8,6,Baixa,Fechado,Outlook com erro,2.65,Sim,Sim
104195,2026-05-29 15:28:00,2026-05-29 16:07:34.896000463,144,5,8,Média,Fechado,Erro no sistema,0.66,Sim,Não
102487,2026-05-29 15:35:00,2026-05-29 21:53:12.500571416,9,3,8,Baixa,Fechado,Erro no sistema,6.3,Sim,Não
103327,2026-05-29 16:36:00,2026-05-30 08:49:47.605730232,115,7,2,Baixa,Fechado,Atualização necessária,16.23,Não,Não
102152,2026-05-29 17:41:00,2026-05-29 20:12:27.697048928,224,3,3,Média,Fechado,Criação de usuário,2.52,Sim,Não
103694,2026-05-29 18:28:00,2026-05-30 00:17:11.893414947,202,1,4,Média,Fechado,Sem internet,5.82,Sim,Não
109868,2026-05-29 18:56:00,2026-05-31 01:11:59.026134621,203,7,5,Baixa,Fechado,Configuração de impressora,30.27,Não,Não
106182,2026-05-30 07:18:00,2026-05-30 11:22:15.212150184,189,2,2,Média,Fechado,Aplicativo travando,4.07,Sim,Não
106662,2026-05-30 07:53:00,2026-05-31 12:40:26.822542527,72,3,1,Baixa,Fechado,Computador não liga,28.79,Não,Não
103770,2026-05-30 08:02:00,2026-05-30 20:22:10.449275974,154,1,1,Baixa,Fechado,Computador não liga,12.34,Sim,Não
101297,2026-05-30 08:28:00,2026-05-30 08:46:00.000000000,88,7,3,Média,Fechado,Criação de usuário,0.3,Sim,Não
101658,2026-05-30 10:13:00,2026-05-30 11:11:10.455175009,177,4,4,Média,Fechado,Wi-Fi instável,0.97,Sim,Não
103213,2026-05-30 10:47:00,2026-05-30 17:41:36.976476369,1,7,2,Média,Fechado,Erro ao abrir aplicativo,6.91,Sim,Não
104338,2026-05-30 11:46:00,,9,6,3,Média,Aberto,Criação de usuário,3.41,Sim,Não
101951,2026-05-30 12:38:00,2026-05-31 03:57:51.408045645,96,4,2,Média,Fechado,Instalação de software,15.33,Não,Não
105466,2026-05-30 13:30:00,,224,7,3,Média,Em Atendimento,Criação de usuário,3.12,Sim,Não
106635,2026-05-30 13:38:00,2026-05-30 14:55:20.932679662,14,4,6,Baixa,Fechado,Outlook com erro,1.29,Sim,Não
101968,2026-05-30 13:59:00,,234,4,2,Crítica,Pendente,Aplicativo travando,2.95,Sim,Não
108959,2026-05-30 14:32:00,2026-05-30 16:28:13.039354449,179,8,2,Média,Fechado,Instalação de software,1.94,Sim,Não
102020,2026-05-30 18:57:00,2026-05-30 19:26:36.991156383,233,2,3,Média,Fechado,Permissão de pasta,0.49,Sim,Não
103146,2026-05-30 18:58:00,2026-05-31 16:20:25.236127887,26,6,1,Baixa,Fechado,Computador não liga,21.37,Sim,Sim
101327,2026-05-31 07:39:00,2026-05-31 08:52:15.972365118,207,4,7,Alta,Fechado,Incidente de segurança,1.22,Sim,Não
109994,2026-05-31 07:44:00,2026-05-31 14:23:54.150665065,9,6,1,Média,Fechado,Troca de teclado,6.67,Sim,Não
102017,2026-05-31 08:17:00,2026-05-31 12:28:19.585874310,110,4,4,Média,Fechado,Sem internet,4.19,Sim,Não
102290,2026-05-31 08:57:00,2026-05-31 11:46:00.144178176,60,2,6,Alta,Fechado,Outlook com erro,2.82,Sim,Sim
109267,2026-05-31 10:58:00,2026-05-31 13:17:53.601810816,108,7,4,Média,Fechado,Sem internet,2.33,Sim,Não
102925,2026-05-31 11:39:00,,194,7,3,Média,Aberto,Senha bloqueada,1.32,Sim,Não
101174,2026-05-31 11:57:00,2026-05-31 14:51:38.309164934,146,1,4,Baixa,Fechado,Sem internet,2.91,Sim,Não
106203,2026-05-31 12:21:00,,109,6,6,Média,Pendente,Problema para enviar e-mail,0.53,Sim,Não
103898,2026-05-31 13:01:00,2026-05-31 14:41:14.747382390,52,3,4,Alta,Fechado,Sem internet,1.67,Sim,Não
105685,2026-05-31 14:37:00,2026-05-31 21:17:53.906020503,47,3,1,Média,Fechado,Computador não liga,6.68,Sim,Não
100538,2026-05-31 14:47:00,2026-05-31 16:18:20.285760892,7,1,6,Média,Fechado,Caixa postal cheia,1.52,Sim,Não
106891,2026-05-31 15:07:00,2026-05-31 19:42:50.025519517,87,5,2,Baixa,Fechado,Atualização necessária,4.6,Sim,Não
109811,2026-05-31 15:09:00,2026-05-31 19:52:06.321076089,163,7,1,Crítica,Fechado,Notebook lento,4.72,Sim,Não
105078,2026-05-31 15:50:00,2026-05-31 17:52:29.786972726,39,6,1,Média,Fechado,Troca de teclado,2.04,Sim,Não
107922,2026-05-31 16:50:00,,231,4,2,Média,Aberto,Aplicativo travando,13.72,Não,Não
104752,2026-05-31 17:34:00,2026-05-31 19:00:37.138736054,82,3,8,Alta,Fechado,Relatório não carrega,1.44,Sim,Não
100968,2026-05-31 17:35:00,2026-06-01 05:46:40.310435338,230,5,1,Média,Fechado,Troca de teclado,12.19,Sim,Não
100165,2026-05-31 18:02:00,2026-06-01 04:40:16.020127442,127,3,5,Alta,Fechado,Configuração de impressora,10.64,Sim,Não
100039,2026-05-31 18:11:00,,132,4,8,Média,Aberto,Problema no cadastro,0.42,Sim,Não
108310,2026-05-31 18:18:00,,134,3,6,Média,Pendente,Problema para enviar e-mail,0.83,Sim,Não
100656,2026-06-01 07:19:00,2026-06-01 10:37:32.368635824,143,3,1,Alta,Fechado,Computador não liga,3.31,Sim,Não
101664,2026-06-01 07:34:00,2026-06-01 10:04:30.298684701,209,6,6,Baixa,Fechado,Caixa postal cheia,2.51,Sim,Não
100264,2026-06-01 07:34:00,2026-06-01 08:34:35.309853813,113,3,3,Média,Fechado,Senha bloqueada,1.01,Sim,Não
101752,2026-06-01 08:21:00,2026-06-01 10:04:09.271767770,160,2,2,Baixa,Fechado,Aplicativo travando,1.72,Sim,Não
104457,2026-06-01 08:44:00,2026-06-01 14:03:31.800748040,66,7,3,Alta,Fechado,Solicitação de acesso,5.33,Sim,Não
103276,2026-06-01 09:39:00,,234,8,4,Média,Aberto,Sem internet,0.99,Sim,Não
101037,2026-06-01 09:59:00,,197,6,1,Crítica,Em Atendimento,Computador não liga,0.6,Sim,Não
102624,2026-06-01 10:09:00,2026-06-01 21:53:51.460780455,243,4,1,Baixa,Fechado,Computador não liga,11.75,Sim,Não
108709,2026-06-01 10:23:00,2026-06-01 19:27:26.844391239,9,2,2,Baixa,Fechado,Instalação de software,9.07,Sim,Sim
106250,2026-06-01 10:28:00,2026-06-01 14:34:52.821180374,24,3,3,Média,Fechado,Criação de usuário,4.11,Sim,Não
108841,2026-06-01 10:34:00,2026-06-01 17:10:17.631256798,167,4,2,Alta,Fechado,Atualização necessária,6.6,Sim,Não
101627,2026-06-01 10:51:00,2026-06-01 16:09:40.164251266,185,2,2,Baixa,Fechado,Instalação de software,5.31,Sim,Não
105823,2026-06-01 11:44:00,,213,7,4,Alta,Em Atendimento,Sem internet,0.97,Sim,Não
109344,2026-06-01 12:59:00,2026-06-01 17:09:58.858922398,47,2,8,Baixa,Fechado,Relatório não carrega,4.18,Sim,Não
101445,2026-06-01 13:10:00,2026-06-01 17:05:47.940604802,35,6,6,Baixa,Fechado,Outlook com erro,3.93,Sim,Não
102636,2026-06-01 13:49:00,2026-06-01 14:10:08.908474906,197,3,3,Crítica,Fechado,Solicitação de acesso,0.35,Sim,Não
102151,2026-06-01 14:38:00,2026-06-01 16:09:01.836715047,224,6,2,Média,Fechado,Erro ao abrir aplicativo,1.52,Sim,Não
106028,2026-06-01 15:43:00,2026-06-01 17:37:45.210871116,28,5,4,Média,Fechado,Sem internet,1.91,Sim,Não
103727,2026-06-01 16:01:00,,72,4,2,Alta,Em Atendimento,Aplicativo travando,3.1,Sim,Não
108935,2026-06-01 17:15:00,2026-06-02 00:52:10.725615206,125,6,2,Média,Fechado,Atualização necessária,7.62,Sim,Não
100051,2026-06-02 07:48:00,2026-06-02 08:33:56.316327386,163,8,4,Alta,Fechado,Rede lenta,0.77,Sim,Não
103616,2026-06-02 09:13:00,,145,7,6,Média,Em Atendimento,Outlook com erro,1.77,Sim,Não
100527,2026-06-02 09:23:00,2026-06-02 14:43:15.303835665,180,7,2,Alta,Fechado,Atualização necessária,5.34,Sim,Não
103312,2026-06-02 09:36:00,2026-06-02 14:13:32.773150102,208,7,2,Média,Fechado,Atualização necessária,4.63,Sim,Não
107040,2026-06-02 10:32:00,2026-06-02 12:36:17.060451272,154,2,3,Baixa,Fechado,Senha bloqueada,2.07,Sim,Não
102989,2026-06-02 10:37:00,2026-06-02 13:09:47.958326199,169,6,2,Média,Fechado,Atualização necessária,2.55,Sim,Não
108708,2026-06-02 11:21:00,2026-06-02 14:33:24.898301298,19,5,5,Crítica,Fechado,Configuração de impressora,3.21,Sim,Não
105476,2026-06-02 11:33:00,2026-06-02 14:25:53.414984726,98,3,6,Baixa,Fechado,Outlook com erro,2.88,Sim,Não
104870,2026-06-02 12:31:00,2026-06-02 14:28:16.080659481,45,7,2,Média,Fechado,Instalação de software,1.95,Sim,Não
104935,2026-06-02 13:01:00,2026-06-02 13:20:18.976237453,213,3,4,Baixa,Fechado,Sem internet,0.32,Sim,Não
107329,2026-06-02 15:26:00,2026-06-03 04:40:59.857294549,177,3,1,Baixa,Fechado,Notebook lento,13.25,Sim,Não
105173,2026-06-02 15:29:00,2026-06-02 20:59:19.790293629,224,4,1,Média,Fechado,Troca de teclado,5.51,Sim,Não
100373,2026-06-02 18:29:00,,89,6,7,Alta,Pendente,Alerta de segurança,1.13,Sim,Não
100945,2026-06-03 07:41:00,2026-06-03 16:38:52.138786608,126,4,2,Baixa,Fechado,Aplicativo travando,8.96,Sim,Não
103843,2026-06-03 11:15:00,2026-06-03 21:38:36.169783184,238,7,1,Média,Fechado,Troca de teclado,10.39,Sim,Não
103257,2026-06-03 11:29:00,,81,5,6,Baixa,Pendente,E-mail não sincroniza,0.81,Sim,Não
108947,2026-06-03 13:20:00,,221,1,7,Alta,Em Atendimento,Alerta de segurança,0.81,Sim,Não
105207,2026-06-03 15:44:00,2026-06-03 23:38:00.059295182,59,3,3,Baixa,Fechado,Permissão de pasta,7.9,Sim,Não
102109,2026-06-03 16:12:00,2026-06-03 16:36:04.178264554,97,5,4,Média,Fechado,VPN não conecta,0.4,Sim,Não
100258,2026-06-03 16:39:00,,243,1,1,Alta,Pendente,Notebook lento,8.97,Sim,Não
104741,2026-06-03 16:51:00,,181,6,2,Média,Em Atendimento,Aplicativo travando,9.74,Sim,Não
101784,2026-06-03 16:51:00,,97,1,4,Alta,Aberto,Rede lenta,3.53,Sim,Não
106309,2026-06-03 16:53:00,,61,2,1,Média,Em Atendimento,Monitor sem imagem,17.79,Sim,Não
102898,2026-06-03 17:26:00,2026-06-03 21:12:07.127494442,193,5,2,Média,Fechado,Aplicativo travando,3.77,Sim,Não
105154,2026-06-03 17:34:00,,60,4,2,Baixa,Pendente,Aplicativo travando,9.41,Sim,Não
106190,2026-06-03 18:52:00,2026-06-04 03:02:06.714426874,225,2,3,Média,Fechado,Solicitação de acesso,8.17,Não,Não
102460,2026-06-04 07:11:00,2026-06-04 15:04:25.432300089,243,1,6,Baixa,Fechado,Caixa postal cheia,7.89,Sim,Não
107812,2026-06-04 08:07:00,,238,2,1,Média,Pendente,Monitor sem imagem,11.83,Sim,Não
109489,2026-06-04 09:16:00,,30,2,2,Média,Pendente,Aplicativo travando,4.16,Sim,Não
104763,2026-06-04 10:09:00,2026-06-04 11:17:38.718824827,148,5,3,Média,Fechado,Permissão de pasta,1.14,Sim,Não
101350,2026-06-04 10:24:00,,236,7,5,Baixa,Pendente,Toner não reconhecido,4.2,Sim,Não
103025,2026-06-04 11:30:00,2026-06-04 15:21:16.020507524,116,5,8,Alta,Fechado,Relatório não carrega,3.85,Sim,Não
104877,2026-06-04 11:46:00,2026-06-04 15:23:15.779803515,67,4,6,Baixa,Fechado,Outlook com erro,3.62,Sim,Não
101211,2026-06-04 11:50:00,,126,4,1,Média,Pendente,Computador não liga,17.28,Sim,Não
108254,2026-06-04 12:29:00,,231,7,2,Média,Aberto,Instalação de software,0.64,Sim,Não
107738,2026-06-04 12:30:00,2026-06-05 13:11:55.412272114,57,3,1,Média,Fechado,Notebook lento,24.7,Não,Não
107354,2026-06-04 12:44:00,2026-06-06 06:09:28.346687126,128,7,1,Baixa,Fechado,Computador não liga,41.42,Não,Não
101876,2026-06-04 13:29:00,2026-06-04 15:24:20.823274074,95,2,4,Média,Fechado,VPN não conecta,1.92,Sim,Não
102622,2026-06-04 13:47:00,,35,3,3,Baixa,Em Atendimento,Criação de usuário,5.53,Sim,Não
103683,2026-06-04 13:52:00,2026-06-04 14:51:08.248148883,82,5,4,Crítica,Fechado,Sem internet,0.99,Sim,Não
107505,2026-06-04 14:59:00,,190,3,2,Baixa,Em Atendimento,Instalação de software,8.24,Sim,Não
106617,2026-06-04 15:07:00,2026-06-04 17:23:32.230709889,152,4,6,Média,Fechado,Caixa postal cheia,2.28,Sim,Não
105703,2026-06-04 15:16:00,2026-06-04 16:10:20.511882151,147,3,6,Média,Fechado,E-mail não sincroniza,0.91,Sim,Não
107994,2026-06-04 15:49:00,2026-06-05 01:04:39.543291262,104,7,1,Crítica,Fechado,Notebook lento,9.26,Sim,Não
102223,2026-06-04 15:58:00,,186,3,2,Média,Aberto,Aplicativo travando,12.73,Não,Não
104413,2026-06-04 16:16:00,,74,8,3,Média,Pendente,Senha bloqueada,9.75,Não,Não
102991,2026-06-04 17:44:00,2026-06-05 02:20:55.075025091,59,3,5,Média,Fechado,Toner não reconhecido,8.62,Sim,Não
107783,2026-06-04 18:38:00,2026-06-04 23:17:17.224027844,209,1,3,Baixa,Fechado,Criação de usuário,4.65,Sim,Não
100443,2026-06-04 18:59:00,2026-06-04 21:28:24.435494808,86,2,6,Média,Fechado,E-mail não sincroniza,2.49,Sim,Não
105102,2026-06-05 08:58:00,,36,3,4,Média,Pendente,VPN não conecta,2.27,Sim,Não
101572,2026-06-05 09:37:00,2026-06-05 13:25:37.898080218,117,6,4,Baixa,Fechado,Wi-Fi instável,3.81,Sim,Não
105081,2026-06-05 09:58:00,,166,3,7,Média,Em Atendimento,Incidente de segurança,0.3,Sim,Não
105857,2026-06-05 10:12:00,2026-06-05 10:30:00.000000000,239,6,3,Média,Fechado,Criação de usuário,0.3,Sim,Não
101040,2026-06-05 10:52:00,,104,3,2,Média,Em Atendimento,Erro ao abrir aplicativo,9.73,Sim,Não
108645,2026-06-05 11:02:00,,53,7,2,Baixa,Em Atendimento,Erro ao abrir aplicativo,15.66,Não,Não
101227,2026-06-05 11:35:00,2026-06-05 17:46:39.639106532,124,8,4,Média,Fechado,Sem internet,6.19,Não,Não
106739,2026-06-05 12:01:00,,132,2,7,Baixa,Em Atendimento,Suspeita de phishing,0.3,Sim,Não
105359,2026-06-05 12:42:00,2026-06-06 07:13:38.414088580,116,5,1,Baixa,Fechado,Troca de teclado,18.53,Sim,Sim
107906,2026-06-05 13:07:00,2026-06-05 17:55:50.368122028,81,1,3,Baixa,Fechado,Criação de usuário,4.81,Sim,Não
100832,2026-06-05 14:19:00,2026-06-05 22:45:46.147693002,229,1,4,Baixa,Fechado,Sem internet,8.45,Não,Não
109896,2026-06-05 15:00:00,2026-06-05 20:45:17.903084943,65,1,4,Baixa,Fechado,VPN não conecta,5.75,Sim,Não
108075,2026-06-05 15:35:00,,195,4,2,Baixa,Em Atendimento,Erro ao abrir aplicativo,1.27,Sim,Não
101062,2026-06-05 15:44:00,,78,2,2,Média,Pendente,Instalação de software,3.77,Sim,Não
105894,2026-06-05 15:55:00,,15,1,2,Baixa,Em Atendimento,Atualização necessária,7.08,Sim,Não
109750,2026-06-05 16:06:00,2026-06-05 20:22:25.676218275,131,5,4,Baixa,Fechado,Wi-Fi instável,4.27,Sim,Não
103178,2026-06-05 16:12:00,2026-06-05 20:46:29.584036678,72,6,1,Alta,Fechado,Computador não liga,4.57,Sim,Não
107031,2026-06-05 16:57:00,2026-06-05 19:53:49.520571680,200,8,4,Baixa,Fechado,Wi-Fi instável,2.95,Sim,Não
109559,2026-06-05 17:43:00,2026-06-06 02:29:05.313047739,128,5,6,Baixa,Fechado,E-mail não sincroniza,8.77,Não,Sim
107120,2026-06-05 18:33:00,2026-06-05 22:07:08.607452077,150,3,4,Média,Fechado,VPN não conecta,3.57,Sim,Não
105170,2026-06-06 07:11:00,2026-06-06 13:22:56.521649108,7,7,1,Média,Fechado,Computador não liga,6.2,Sim,Não
100655,2026-06-06 08:08:00,2026-06-06 12:19:42.584171564,230,6,8,Média,Fechado,Relatório não carrega,4.2,Sim,Não
107750,2026-06-06 09:26:00,2026-06-06 09:55:11.755840531,110,5,4,Média,Fechado,VPN não conecta,0.49,Sim,Não
105684,2026-06-06 09:31:00,2026-06-06 11:47:18.814596736,148,5,3,Média,Fechado,Permissão de pasta,2.27,Sim,Não
108045,2026-06-06 10:39:00,2026-06-06 12:01:10.395584947,118,1,6,Média,Fechado,Outlook com erro,1.37,Sim,Sim
